source,text,created_at,sentiment
Twitter for iPhone,"['someon', 'good', 'great', 'presid', 'need', 'spi', 'someon', 'els', 'campaign', 'order', 'win', 'work', 'well', 'unabl', 'fill', 'import', 'feder', 'judgeship', 'record', 'far', 'hand', 'chose', 'soon']",2019-10-09 14:19:06+00:00,1
Twitter for iPhone,"['percent', 'want', 'presid', 'impeach', 'pretti', 'low', 'consid', 'volum', 'fake', 'news', 'coverag', 'pretti', 'high', 'consid', 'fact', 'noth', 'wrong', 'continu', 'greatest', 'scam', 'witch', 'hunt', 'histori', 'countri']",2019-10-09 16:27:46+00:00,1
Twitter for iPhone,"['pathet', 'see', 'sleepi', 'joe', 'biden', 'son', 'hunter', 'detriment', 'american', 'taxpay', 'rip', 'least', 'two', 'countri', 'million', 'dollar', 'call', 'impeach', 'noth', 'wrong', 'joe', 'fail', 'campaign', 'gave', 'choic']",2019-10-09 17:55:33+00:00,1
Twitter for iPhone,"['think', 'whistleblow', 'think', 'anonym', 'sourc', 'democrat', 'staff', 'hous', 'repres', 'insult', 'real', 'whistleblow', 'actual', 'whistleblow', 'go', 'whole', 'life', 'upend', 'john', 'kiriak']",2019-10-10 01:34:14+00:00,1
Twitter for iPhone,"['case', 'kurd', 'turkey', 'lose', 'control', 'unit', 'state', 'alreadi', 'taken', 'isi', 'milit', 'tie', 'behead', 'syria', 'known', 'beetl', 'countri', 'secur', 'locat', 'control', 'u', 'worst', 'worst']",2019-10-10 04:16:36+00:00,2
Twitter for iPhone,"['thank', 'one', 'america', 'news', 'fair', 'coverag', 'brilliant', 'report', 'appreci', 'mani', 'peopl', 'tri', 'hard', 'find', 'new', 'consist', 'power', 'voic', 'see', 'tonight', 'big', 'ralli', 'minneapoli']",2019-10-10 13:34:09+00:00,3
Twitter for iPhone,"['presid', 'ukrain', 'state', 'strongest', 'languag', 'presid', 'trump', 'appli', 'pressur', 'absolut', 'noth', 'wrong', 'use', 'strongest', 'languag', 'possibl', 'end', 'democrat', 'scam', 'dem', 'medium', 'fix']",2019-10-10 13:39:02+00:00,1
Twitter for iPhone,"['ig', 'investig', 'call', 'whistleblow', 'bad', 'info']",2019-10-10 13:42:47+00:00,1
Twitter for iPhone,"['big', 'day', 'negoti', 'china', 'want', 'make', 'deal', 'meet', 'vice', 'premier', 'tomorrow', 'white', 'hous']",2019-10-10 13:49:52+00:00,2
Twitter for iPhone,"['good', 'thing', 'happen', 'china', 'trade', 'talk', 'meet', 'warmer', 'feel', 'recent', 'past', 'like', 'old', 'day', 'meet', 'vice', 'premier', 'today', 'would', 'like', 'see', 'someth', 'signific', 'happen']",2019-10-11 13:49:09+00:00,3
Twitter for iPhone,"['louisiana', 'tonight', 'love', 'get', 'republican', 'vote', 'either', 'two', 'great', 'republican', 'candid', 'forc', 'run', 'john', 'bel', 'edward', 'done', 'realli', 'poor', 'job', 'tax', 'cut', 'car', 'insur', 'cost', 'worst', 'usa', 'suspect', 'nd', 'amend']",2019-10-11 14:00:00+00:00,2
Twitter for iPhone,"['one', 'great', 'thing', 'china', 'deal', 'fact', 'variou', 'reason', 'go', 'long', 'polit', 'complex', 'congression', 'approv', 'process', 'deal', 'fulli', 'negoti', 'sign', 'behalf', 'countri', 'fast', 'clean']",2019-10-11 14:15:49+00:00,3
Twitter for iPhone,"['two', 'great', 'senat', 'tonight', 'louisiana', 'two', 'hard', 'work', 'realli', 'smart', 'men', 'love', 'countri', 'love', 'state', 'hope', 'add', 'great', 'new', 'republican', 'governor', 'beauti', 'louisiana', 'mix', 'see', 'tonight']",2019-10-11 14:27:37+00:00,3
Twitter for iPhone,"['funni', 'watch', 'steve', 'kerr', 'grovel', 'pander', 'ask', 'simpl', 'question', 'china', 'chock', 'look', 'weak', 'pathet', 'want', 'white', 'hous']",2019-10-12 03:25:34+00:00,1
Twitter for iPhone,"['never', 'saw', 'mani', 'subpoena', 'democrat', 'gone', 'crazi', 'read', 'transcript', 'listen', 'new', 'ukrain', 'presid', 'statement', 'pressur', 'democrat', 'con', 'job', 'impeach', 'schiff', 'fraud']",2019-10-12 03:25:36+00:00,1
Twitter for iPhone,"['schiff', 'aid', 'work', 'whistleblow', 'schiff', 'lie', 'mess']",2019-10-12 13:13:52+00:00,1
Twitter for iPhone,"['case', 'major', 'mathew', 'golsteyn', 'review', 'white', 'hous', 'mathew', 'highli', 'decor', 'green', 'beret', 'tri', 'kill', 'taliban', 'bombmak', 'train', 'boy', 'kill', 'machin', 'prosecut', 'kill']",2019-10-12 13:49:42+00:00,2
Twitter for iPhone,"['deal', 'made', 'china', 'far', 'greatest', 'biggest', 'deal', 'ever', 'made', 'great', 'patriot', 'farmer', 'histori', 'countri', 'fact', 'question', 'whether', 'much', 'product', 'produc', 'farmer', 'figur', 'thank', 'china']",2019-10-12 14:09:12+00:00,3
Twitter for iPhone,"['louisiana', 'get', 'vote', 'republican', 'go', 'big', 'game', 'today', 'runoff', 'tremend', 'win', 'great', 'state', 'lower', 'tax', 'car', 'insur', 'better', 'protect', 'nd', 'amend', 'fantast', 'last', 'night']",2019-10-12 14:16:10+00:00,3
Twitter for iPhone,"['legendari', 'crime', 'buster', 'greatest', 'mayor', 'histori', 'nyc', 'rudi', 'giuliani', 'may', 'seem', 'littl', 'rough', 'around', 'edg', 'sometim', 'also', 'great', 'guy', 'wonder', 'lawyer', 'one', 'side', 'witch', 'hunt', 'go', 'usa', 'deep', 'state', 'shame']",2019-10-12 15:11:39+00:00,1
Twitter for iPhone,"['endless', 'war', 'must', 'end']",2019-10-12 21:20:06+00:00,2
Twitter for iPhone,"['governor', 'louisiana', 'john', 'bel', 'edward', 'done', 'poor', 'job', 'runoff', 'great', 'republican', 'thank', 'louisiana', 'explain', 'bad', 'job', 'governor']",2019-10-13 03:13:10+00:00,3
Twitter for iPhone,"['peopl', 'got', 'u', 'middl', 'east', 'quicksand', 'trillion', 'dollar', 'mani', 'thousand', 'life', 'million', 'life', 'count', 'side', 'fight', 'keep', 'u', 'listen', 'peopl', 'got', 'clue', 'proven', 'inept']",2019-10-13 04:06:38+00:00,1
Twitter for iPhone,"['congratul', 'great', 'state', 'louisiana', 'big', 'night', 'soon', 'new', 'wonder', 'governor', 'tax', 'car', 'insur', 'payment', 'go']",2019-10-13 05:11:02+00:00,3
Twitter for iPhone,"['medium', 'talk', 'big', 'republican', 'victori', 'last', 'night', 'louisiana', 'sit', 'democrat', 'governor', 'forc', 'runoff', 'get', 'big', 'upset', 'great', 'governor', 'win']",2019-10-13 12:31:29+00:00,3
Twitter for iPhone,"['smart', 'involv', 'intens', 'fight', 'along', 'turkish', 'border', 'chang', 'mistakenli', 'got', 'u', 'middl', 'east', 'war', 'still', 'push', 'fight', 'idea', 'bad', 'decis', 'made', 'ask', 'declar', 'war']",2019-10-13 12:57:08+00:00,2
Twitter for iPhone,"['deal', 'mani', 'member', 'congress', 'includ', 'democrat', 'impos', 'power', 'sanction', 'turkey', 'treasuri', 'readi', 'go', 'addit', 'legisl', 'may', 'sought', 'great', 'consensu', 'turkey', 'ask', 'done', 'stay', 'tune']",2019-10-13 13:37:43+00:00,1
Twitter for iPhone,"['hunter', 'total', 'disappear', 'look', 'like', 'raid', 'scam', 'even', 'countri', 'medium', 'awol']",2019-10-13 14:15:55+00:00,1
Twitter for iPhone,"['becom', 'far', 'greater', 'econom', 'power', 'ever', 'use', 'power', 'world', 'peac']",2019-10-13 14:32:37+00:00,3
Twitter for iPhone,"['democrat', 'go', 'lose', 'lot', 'hous', 'seat', 'fraudul', 'use', 'impeach', 'schiff', 'fabric', 'phone', 'call', 'crime', 'democrat', 'senat', 'seat', 'also', 'put', 'risk', 'even', 'supposedli', 'safe', 'look', 'louisiana', 'last', 'night', 'north', 'carolina', 'last', 'week']",2019-10-13 21:22:42+00:00,1
Twitter for iPhone,"['china', 'alreadi', 'begun', 'agricultur', 'purchas', 'great', 'patriot', 'farmer', 'rancher']",2019-10-13 21:50:14+00:00,2
Twitter for iPhone,"['big', 'show', 'tonight', 'democrat', 'impeach', 'scam', 'p', 'guest', 'mark', 'angri', 'like', 'mani', 'other', 'p', 'steve', 'hilton', 'look', 'crook', 'biden', 'hunter']",2019-10-13 23:09:01+00:00,1
Twitter for iPhone,"['u', 'worst', 'isi', 'prison', 'turkey', 'kurd', 'must', 'let', 'escap', 'europ', 'taken', 'back', 'numer', 'request', 'never', 'come', 'allow', 'unit', 'state']",2019-10-13 23:27:49+00:00,2
Twitter for iPhone,"['somebodi', 'pleas', 'explain', 'chri', 'wallac', 'fox', 'never', 'father', 'friend', 'mike', 'wallac', 'phone', 'convers', 'presid', 'ukrain', 'congeni', 'good', 'one', 'schiff', 'made', 'version', 'convers', 'bad']",2019-10-14 00:10:14+00:00,1
Twitter for iPhone,"['adam', 'schiff', 'seem', 'want', 'whistleblow', 'testifi', 'must', 'testifi', 'explain', 'got', 'ukrain', 'convers', 'sooo', 'wrong', 'even', 'close', 'schiff', 'tell', 'must', 'determin', 'whistleblow', 'ident', 'determin', 'done', 'usa']",2019-10-14 10:39:09+00:00,1
Twitter for iPhone,"['former', 'democrat', 'senat', 'harri', 'reid', 'state', 'donald', 'trump', 'smart', 'much', 'popular', 'peopl', 'think', 'underestim', 'hard', 'beat', 'elect', 'thank', 'harri', 'agre']",2019-10-14 10:54:24+00:00,1
Twitter for iPhone,"['peopl', 'got', 'u', 'middl', 'east', 'mess', 'peopl', 'want', 'stay']",2019-10-14 11:40:42+00:00,1
Twitter for iPhone,"['happi', 'columbu', 'day']",2019-10-14 12:06:24+00:00,3
Twitter for iPhone,"['vote', 'good', 'guy', 'tonight', 'danc', 'star', 'alway', 'u']",2019-10-14 12:33:39+00:00,3
Twitter for iPhone,"['look', 'scott', 'hapgood', 'case', 'island', 'anguilla', 'someth', 'look', 'sound', 'wrong', 'know', 'anguilla', 'want', 'see', 'case', 'properli', 'justli', 'resolv']",2019-10-14 14:00:19+00:00,2
Twitter for iPhone,"['wow', 'hunter', 'biden', 'forc', 'leav', 'chines', 'compani', 'watch', 'fake', 'news', 'wrap', 'greasi', 'protect', 'arm', 'around', 'softbal', 'question', 'pleas']",2019-10-14 16:18:59+00:00,1
Twitter for iPhone,"['great', 'new', 'book', 'kimberley', 'strassel', 'wall', 'street', 'journal', 'kim', 'treat', 'u', 'fairli', 'appreci', 'check', 'today', 'great']",2019-10-14 18:59:04+00:00,3
Twitter for iPhone,"['shifti', 'schiff', 'seem', 'think', 'need', 'whistleblow', 'start', 'whole', 'scam', 'reason', 'whistleblow', 'lost', 'credibl', 'stori', 'far', 'fact', 'transcript', 'also', 'second', 'whistleblow', 'longer', 'even', 'mention']",2019-10-15 00:17:05+00:00,1
Twitter for iPhone,"['big', 'scandal', 'news', 'got', 'caught', 'use', 'realli', 'gruesom', 'fake', 'footag', 'turk', 'bomb', 'syria', 'real', 'disgrac', 'tomorrow', 'ask', 'softbal', 'question', 'sleepi', 'joe', 'biden', 'son', 'hunter', 'like', 'ukrain', 'china', 'pay', 'million', 'knew', 'noth', 'payoff']",2019-10-15 00:21:30+00:00,1
Twitter for iPhone,"['project', 'verita', 'obtain', 'undercov', 'video', 'highlight', 'jeff', 'zucker', 'campaign', 'destroy', 'trump', 'video', 'reveal', 'bia', 'sound', 'like', 'good', 'even', 'great', 'lawsuit']",2019-10-15 00:51:26+00:00,1
Twitter for iPhone,"['democrat', 'allow', 'transpar', 'witch', 'hunt', 'hear', 'republican', 'ever', 'would', 'excori', 'fake', 'news', 'let', 'fact', 'come', 'charad', 'peopl', 'know', 'interview', 'hour', 'select', 'leak']",2019-10-15 13:40:00+00:00,1
Twitter for iPhone,"['hunter', 'biden', 'realli', 'bad', 'sleepi', 'joe', 'real', 'problem', 'remind', 'crook', 'hillari', 'delet', 'email', 'recover']",2019-10-15 15:14:09+00:00,1
Twitter for iPhone,"['governor', 'done', 'wonder', 'job', 'peopl', 'kentucki', 'continu', 'protect', 'import', 'second', 'amend', 'matt', 'strong', 'crime', 'border', 'love', 'great', 'vet', 'militari', 'matt', 'complet', 'total', 'endors', 'alway']",2019-10-15 15:30:39+00:00,3
Twitter for iPhone,"['median', 'household', 'incom', 'highest', 'point', 'ever', 'ever', 'ever', 'say', 'way', 'histori', 'countri', 'also', 'peopl', 'work', 'today', 'usa', 'time', 'histori', 'tough', 'number', 'radic', 'left', 'democrat', 'beat', 'impeach', 'pre']",2019-10-15 15:32:05+00:00,1
Twitter for iPhone,"['found', 'virtual', 'fraud', 'rumor', 'jeff', 'zucker', 'resigin', 'momentarili']",2019-10-15 18:04:56+00:00,1
Twitter for iPhone,"['would', 'think', 'way', 'democrat', 'candid', 'wit', 'last', 'night', 'could', 'possibl', 'becom', 'presid', 'unit', 'state', 'see', 'choic', 'push', 'total', 'illeg', 'absurd', 'impeach', 'one', 'success', 'presid']",2019-10-16 11:10:02+00:00,1
Twitter for iPhone,"['happen', 'presid', 'trump', 'impeach', 'constitut', 'travesti', 'like', 'never', 'seen', 'adam', 'schiff', 'nanci', 'pelosi', 'impeach', 'fraud']",2019-10-16 11:14:11+00:00,1
Twitter for iPhone,"['approv', 'rate', 'republican', 'parti', 'thank', 'two', 'congression', 'seat', 'north', 'carolina', 'governor', 'runoff', 'louisiana', 'republican', 'win', 'impeach', 'fraud', 'easili', 'take', 'back', 'hous', 'add', 'senat', 'win', 'pre']",2019-10-16 11:25:52+00:00,3
Twitter for iPhone,"['record', 'economi', 'would', 'crash', 'like', 'clown', 'becam', 'presid']",2019-10-16 11:29:50+00:00,1
Twitter for iPhone,"['republican', 'total', 'depriv', 'right', 'impeach', 'witch', 'hunt', 'lawyer', 'question', 'transpar', 'good', 'news', 'radic', 'left', 'dem', 'case', 'base', 'fraud', 'fabric']",2019-10-16 11:46:25+00:00,1
Twitter for iPhone,"['guatemala', 'hondura', 'el', 'salvador', 'sign', 'histor', 'asylum', 'cooper', 'agreement', 'work', 'end', 'scourg', 'human', 'smuggl', 'acceler', 'progress', 'u', 'shortli', 'approv', 'target', 'assist', 'area', 'law', 'enforc', 'secur']",2019-10-16 18:44:06+00:00,2
Twitter for iPhone,"['nanci', 'pelosi', 'need', 'help', 'fast', 'either', 'someth', 'wrong', 'upstair', 'plain', 'like', 'great', 'countri', 'total', 'meltdown', 'white', 'hous', 'today', 'sad', 'watch', 'pray', 'sick', 'person']",2019-10-17 00:00:40+00:00,1
Twitter for iPhone,"['presid', 'patriot', 'presid', 'seen', 'mani', 'year', 'go', 'good', 'american', 'congressman', 'brian', 'babin', 'texa', 'thank', 'brian']",2019-10-17 00:12:38+00:00,3
Twitter for iPhone,"['happen', 'anthoni', 'wiener', 'laptop', 'server', 'email', 'huma', 'abedin', 'hillari', 'clinton', 'delet', 'clinton', 'email', 'go', 'joe', 'victoria']",2019-10-17 00:58:22+00:00,1
Twitter for iPhone,"['hope', 'hous', 'republican', 'honest', 'hous', 'democrat', 'vote', 'censur', 'rep', 'adam', 'schiff', 'tomorrow', 'brazen', 'unlaw', 'act', 'fabric', 'make', 'total', 'phoni', 'convers', 'ukrain', 'presid', 'u', 'presid', 'never', 'seen', 'thing']",2019-10-17 01:14:36+00:00,1
Twitter for iPhone,"['human', 'be', 'kill', 'syria', 'barack', 'obama', 'presid', 'lead', 'polit', 'settlement', 'civil', 'war', 'medium', 'outrag', 'last', 'hour', 'syria', 'polici', 'point', 'year', 'slaughter', 'bucksexton']",2019-10-17 04:29:31+00:00,1
Twitter for iPhone,"['person', 'fight', 'safeti', 'troop', 'bring', 'home', 'ridicul', 'costli', 'endless', 'war', 'scorn', 'democrat', 'alway', 'like', 'posit', 'took', 'democrat', 'alway', 'like', 'wall', 'built', 'see', 'happen']",2019-10-17 04:39:26+00:00,1
Twitter for iPhone,"['warmest', 'condol', 'famili', 'mani', 'friend', 'congressman', 'elijah', 'cum', 'got', 'see', 'first', 'hand', 'strength', 'passion', 'wisdom', 'highli', 'respect', 'polit', 'leader', 'work', 'voic', 'mani', 'front', 'hard', 'imposs', 'replac']",2019-10-17 12:54:55+00:00,3
Twitter for iPhone,"['deal', 'could', 'never', 'made', 'day', 'ago', 'need', 'tough', 'love', 'order', 'get', 'done', 'great', 'everybodi', 'proud']",2019-10-17 18:03:25+00:00,3
Twitter for iPhone,"['great', 'day', 'civil', 'proud', 'unit', 'state', 'stick', 'follow', 'necessari', 'somewhat', 'unconvent', 'path', 'peopl', 'tri', 'make', 'deal', 'mani', 'year', 'million', 'life', 'save', 'congratul']",2019-10-17 18:13:15+00:00,3
Twitter for iPhone,"['believ', 'import', 'work', 'countri', 'deal', 'corrupt', 'adam', 'schiff', 'noth', 'democrat', 'time', 'intend', 'way', 'presid']",2019-10-18 15:51:42+00:00,1
Twitter for iPhone,"['think', 'mani', 'life', 'save', 'syria', 'turkey', 'get', 'ceasefir', 'yesterday', 'thousand', 'thousand', 'mayb', 'mani']",2019-10-18 23:25:50+00:00,2
Twitter for iPhone,"['corrupt', 'congressman', 'adam', 'schiff', 'angri', 'ambassador', 'thought', 'would', 'good', 'fraudul', 'witch', 'hunt', 'turn', 'good', 'realli', 'good', 'got', 'meet', 'lock', 'transpar', 'illeg', 'leak', 'dishonest', 'sleazebag']",2019-10-19 01:28:29+00:00,1
Twitter for iPhone,"['pelosi', 'impeach', 'alreadi', 'vote', 'fail', 'miser', 'may', 'fourth', 'democrat', 'vote', 'last', 'vote', 'mani', 'vote', 'favor', 'beaten']",2019-10-19 02:16:38+00:00,1
Twitter for iPhone,"['susan', 'rice', 'disast', 'presid', 'obama', 'nation', 'secur', 'advisor', 'tell', 'u', 'opinion', 'syria', 'rememb', 'red', 'line', 'sand', 'obama', 'million', 'kill', 'thank', 'susan', 'disast']",2019-10-19 02:59:13+00:00,1
Twitter for iPhone,"['disgrac', 'noth', 'democrat', 'name', 'suggest', 'noth', 'usmca', 'anyon']",2019-10-19 15:13:27+00:00,1
Twitter for iPhone,"['see', 'anyth', 'constitut', 'impeach', 'offens', 'noth', 'rise', 'level', 'impeach', 'democrat', 'make', 'mistak', 'secreci', 'kenn', 'starr', 'former', 'special', 'prosecutor']",2019-10-19 17:01:56+00:00,1
Twitter for iPhone,"['thank', 'tom', 'great', 'interview']",2019-10-19 17:35:40+00:00,3
Twitter for iPhone,"['crook', 'hillari', 'clinton', 'call', 'respect', 'environmentalist', 'green', 'parti', 'candid', 'jill', 'stein', 'russian', 'asset', 'need', 'green', 'parti', 'ever', 'look', 'democrat', 'disastr', 'environment', 'program']",2019-10-19 19:47:51+00:00,1
Twitter for iPhone,"['crook', 'hillari', 'call', 'congresswoman', 'tulsi', 'gabbard', 'russian', 'favorit', 'jill', 'stein', 'russian', 'asset', 'may', 'heard', 'call', 'big', 'russia', 'lover', 'also', 'actual', 'like', 'russian', 'peopl', 'like', 'peopl', 'hillari', 'gone', 'crazi']",2019-10-20 02:41:53+00:00,1
Twitter for iPhone,"['ceasefir', 'hold', 'nice', 'minor', 'skirmish', 'end', 'quickli', 'new', 'area', 'resettl', 'kurd', 'u', 'soldier', 'combat', 'ceasefir', 'zone', 'secur', 'oil', 'mark', 'esper', 'secretari', 'defens', 'end', 'endless', 'war']",2019-10-20 15:03:13+00:00,3
Twitter for iPhone,"['pelosi', 'lead', 'deleg', 'includ', 'corrupt', 'adam', 'schiff', 'jordan', 'check', 'syria', 'find', 'obama', 'drew', 'red', 'line', 'sand', 'noth', 'lose', 'syria', 'respect', 'someth', 'missil', 'one', 'million', 'die', 'obama', 'mistak']",2019-10-20 20:28:28+00:00,1
Twitter for iPhone,"['interest', 'announc', 'trump', 'nation', 'doral', 'miami', 'would', 'use', 'host', 'g', 'rescind', 'due', 'noth', 'democrat', 'fake', 'news', 'anger', 'medium', 'mention', 'profit', 'would', 'taken', 'would', 'given', 'free', 'legal', 'permiss']",2019-10-20 22:41:10+00:00,1
Twitter for iPhone,"['democrat', 'impeach', 'partisan', 'polit', 'dress', 'principl']",2019-10-21 01:48:35+00:00,1
Twitter for iPhone,"['great', 'new', 'book', 'wonder', 'street', 'smart', 'author', 'dan', 'bongino', 'exoner', 'fail', 'takedown', 'presid', 'donald', 'trump', 'swamp', 'dan', 'hit', 'crook', 'point', 'greatest', 'witch', 'hunt', 'polit', 'histori', 'nevertheless', 'scam', 'continu']",2019-10-21 12:25:26+00:00,3
Twitter for iPhone,"['censur', 'least', 'corrupt', 'adam', 'schiff', 'got', 'caught', 'pol', 'vote', 'honest', 'listen', 'dem']",2019-10-21 12:31:43+00:00,1
Twitter for iPhone,"['doral', 'miami', 'would', 'best', 'place', 'hold', 'g', 'free', 'much', 'heat', 'noth', 'radic', 'left', 'democrat', 'partner', 'fake', 'news', 'medium', 'surpris', 'allow', 'give', 'plu', 'presidenti', 'salari', 'find', 'someplac', 'els']",2019-10-21 13:17:53+00:00,1
Twitter for iPhone,"['interview', 'tonight', 'p', 'enjoy']",2019-10-21 23:06:16+00:00,2
Twitter for iPhone,"['congratul', 'wonder', 'hard', 'fought', 'victori', 'canada', 'well', 'serv', 'look', 'forward', 'work', 'toward', 'better', 'countri']",2019-10-22 04:33:26+00:00,3
Twitter for iPhone,"['day', 'democrat', 'becom', 'presid', 'republican', 'win', 'hous', 'even', 'tini', 'margin', 'impeach', 'presid', 'without', 'due', 'process', 'fair', 'legal', 'right', 'republican', 'must', 'rememb', 'wit', 'lynch', 'win']",2019-10-22 11:52:28+00:00,1
Twitter for iPhone,"['thank', 'republican', 'present', 'vote', 'u', 'last', 'night', 'realli', 'good']",2019-10-22 11:54:36+00:00,3
Twitter for iPhone,"['approv', 'rate', 'republican', 'parti', 'thank']",2019-10-22 11:57:09+00:00,3
Twitter for iPhone,"['believ', 'nervou', 'nanci', 'pelosi', 'move', 'faster', 'usmca', 'peopl', 'want', 'know', 'put', 'bipartisan', 'vote', 'take', 'long']",2019-10-22 13:28:19+00:00,1
Twitter for iPhone,"['democrat', 'tri', 'draw', 'inquiri', 'support', 'donald', 'trump', 'guilti', 'win', 'elect']",2019-10-22 13:41:53+00:00,1
Twitter for iPhone,"['good', 'news', 'seem', 'happen', 'respect', 'turkey', 'syria', 'middl', 'east', 'report', 'come', 'later']",2019-10-22 22:18:29+00:00,3
Twitter for iPhone,"['neither', 'taylor', 'wit', 'provid', 'testimoni', 'ukrainian', 'awar', 'militari', 'aid', 'withheld', 'quid', 'pro', 'quo', 'quo', 'congressman', 'john', 'ratcliff', 'whistleblow', 'noth', 'dem', 'case', 'dead']",2019-10-23 11:32:16+00:00,1
Twitter for iPhone,"['republican', 'go', 'fight', 'harder', 'ever', 'win', 'back', 'hous', 'noth', 'democrat', 'done', 'countri']",2019-10-23 11:36:27+00:00,1
Twitter for iPhone,"['young', 'campu', 'conserv', 'flock', 'turn', 'point', 'usa', 'conserv', 'speaker', 'event', 'countri', 'record', 'number', 'thousand', 'student', 'turn', 'want', 'compliment', 'presid', 'unit', 'state', 'sign', 'histor', 'execut']",2019-10-23 12:29:22+00:00,3
Twitter for iPhone,"['big', 'success', 'turkey', 'syria', 'border', 'safe', 'zone', 'creat', 'ceasefir', 'held', 'combat', 'mission', 'end', 'kurd', 'safe', 'work', 'nice', 'u', 'captur', 'isi', 'prison', 'secur', 'make', 'statement', 'white', 'hous', 'thank']",2019-10-23 12:39:20+00:00,3
Twitter for iPhone,"['thank', 'gener', 'mazloum', 'kind', 'word', 'courag', 'pleas', 'extend', 'warmest', 'regard', 'kurdish', 'peopl', 'look', 'forward', 'see', 'soon']",2019-10-23 16:35:23+00:00,3
Twitter for iPhone,"['never', 'trumper', 'republican', 'though', 'respir', 'mani', 'left', 'certain', 'way', 'wors', 'danger', 'countri', 'noth', 'democrat', 'watch', 'human', 'scum']",2019-10-23 17:48:40+00:00,1
Twitter for iPhone,"['would', 'realli', 'great', 'peopl', 'within', 'trump', 'administr', 'well', 'mean', 'good', 'hope', 'could', 'stop', 'hire', 'never', 'trumper', 'wors', 'noth', 'democrat', 'noth', 'good', 'ever', 'come']",2019-10-23 19:01:02+00:00,1
Twitter for iPhone,"['kiddingli', 'build', 'wall', 'colorado', 'state', 'build', 'wall', 'kansa', 'get', 'benefit', 'wall', 'build', 'border', 'refer', 'peopl', 'pack', 'auditorium', 'colorado', 'kansa', 'get', 'benefit', 'border', 'wall']",2019-10-24 04:20:27+00:00,2
Twitter for iPhone,"['feder', 'reserv', 'derelict', 'duti', 'lower', 'rate', 'even', 'ideal', 'stimul', 'take', 'look', 'around', 'world', 'competitor', 'germani', 'other', 'actual', 'get', 'paid', 'borrow', 'money', 'fed', 'way', 'fast', 'rais', 'way', 'slow', 'cut']",2019-10-24 14:20:02+00:00,2
Twitter for iPhone,"['thank', 'hous', 'republican', 'tough', 'smart', 'understand', 'detail', 'greatest', 'witch', 'hunt', 'american', 'histori', 'go', 'sinc', 'long', 'even', 'got', 'elect', 'insur', 'polici', 'total', 'scam']",2019-10-24 14:28:54+00:00,3
Twitter for iPhone,"['oil', 'field', 'discuss', 'speech', 'turkey', 'kurd', 'yesterday', 'held', 'isi', 'unit', 'state', 'took', 'help', 'kurd', 'never', 'let', 'reconstitut', 'isi', 'field']",2019-10-24 15:25:23+00:00,2
Twitter for iPhone,"['realli', 'enjoy', 'convers', 'gener', 'appreci', 'done', 'appreci', 'kurd', 'done', 'perhap', 'time', 'kurd', 'start', 'head', 'oil', 'region']",2019-10-24 15:48:47+00:00,3
Twitter for iPhone,"['whistleblow', 'write', 'fictiti', 'incorrect', 'account', 'phone', 'call', 'ukrainian', 'presid', 'ig', 'allow', 'happen', 'call', 'inform', 'schiff', 'inaccur', 'giant', 'scam']",2019-10-25 01:52:32+00:00,1
Twitter for iPhone,"['anoth', 'big', 'dropout', 'presidenti', 'race', 'along', 'tim', 'ryan', 'talk', 'bravado', 'noth', 'show', 'stood', 'noth', 'voter', 'stand', 'obnoxi', 'greedi', 'politician', 'never', 'make', 'end']",2019-10-25 12:12:23+00:00,1
Twitter for iPhone,"['congressman', 'tim', 'ryan', 'ohio', 'final', 'drop', 'race', 'presid', 'regist', 'zero', 'poll', 'unabl', 'even', 'qualifi', 'debat', 'stage', 'see', 'tim', 'easi', 'know', 'effect', 'usa', 'worker', 'talk']",2019-10-25 12:15:58+00:00,1
Twitter for iPhone,"['tim', 'button', 'iphon', 'far', 'better', 'swipe']",2019-10-25 22:39:16+00:00,2
Twitter for iPhone,"['lawyer', 'sue', 'democrat', 'shifti', 'adam', 'schiff', 'fraud']",2019-10-25 23:33:42+00:00,1
Twitter for iPhone,"['beauti', 'dinner', 'last', 'night', 'camp', 'david', 'celebr', 'th', 'wed', 'anniversari', 'ivanka', 'jare', 'attend', 'small', 'number', 'famili', 'friend', 'could', 'nicer', 'camp', 'david', 'special', 'place', 'cost', 'event', 'total', 'paid']",2019-10-26 11:21:15+00:00,3
Twitter for iPhone,"['singl', 'american', 'citizen', 'charg', 'anyth', 'relat', 'russian', 'collus', 'one', 'person', 'illeg', 'witch', 'hunt']",2019-10-26 11:23:09+00:00,1
Twitter for iPhone,"['ukrain', 'investig', 'corrupt', 'fake', 'garbag', 'went', 'even', 'shifti', 'schiff', 'got', 'caught', 'cheat', 'made', 'said', 'call']",2019-10-26 11:44:09+00:00,1
Twitter for iPhone,"['badli', 'fail', 'presidenti', 'candid', 'go', 'wonder', 'larg', 'african', 'american', 'event', 'today', 'yesterday', 'reciev', 'major', 'award', 'event', 'abl', 'produc', 'sign', 'law', 'major', 'crimin', 'justic', 'reform', 'legisl']",2019-10-26 12:18:28+00:00,1
Twitter for iPhone,"['fake', 'washington', 'post', 'keep', 'phoni', 'stori', 'zero', 'sourc', 'concern', 'impeach', 'scam', 'noth', 'wrong', 'side', 'includ', 'schiff', 'made', 'stori', 'concern', 'witch', 'hunt', 'continu']",2019-10-26 14:41:18+00:00,1
